com.samsung.shealth.tracker.floors_day_summary,6307003,1
create_sh_ver,binning_data,modify_sh_ver,update_time,create_time,floor_count,version_code,deviceuuid,pkg_name,datauuid,day_time
62820030,92a1b9e1-e730-4a8e-bc83-fa2b61829aaf.binning_data.json,62850050,2024-12-21 04:26:21.512,2024-11-26 22:56:27.296,2,2,3sHRV5oxWU,com.sec.android.app.shealth,92a1b9e1-e730-4a8e-bc83-fa2b61829aaf,1732579200000,
62820030,1cc5854a-c825-4b68-b646-797cbf522950.binning_data.json,62850050,2024-12-21 04:26:21.661,2024-11-30 00:18:28.198,1,2,3sHRV5oxWU,com.sec.android.app.shealth,1cc5854a-c825-4b68-b646-797cbf522950,1732838400000,
62820030,6bf19e38-3366-47a8-9b29-6f46354d57ea.binning_data.json,62850050,2024-12-21 04:26:21.910,2024-11-28 22:15:38.068,11,2,3sHRV5oxWU,com.sec.android.app.shealth,6bf19e38-3366-47a8-9b29-6f46354d57ea,1732752000000,
62820030,ec94f0d6-0a60-4ee9-bec5-7b9b0283d93f.binning_data.json,62850050,2024-12-21 04:26:21.891,2024-11-28 05:46:00.736,4,2,3sHRV5oxWU,com.sec.android.app.shealth,ec94f0d6-0a60-4ee9-bec5-7b9b0283d93f,1732665600000,
62850050,1a158ffe-6f2b-49cc-971b-0d08268ce82d.binning_data.json,62850050,2025-01-09 15:17:11.849,2024-12-13 20:15:23.843,2,2,3sHRV5oxWU,com.sec.android.app.shealth,1a158ffe-6f2b-49cc-971b-0d08268ce82d,1734048000000,
62850050,cfe33beb-697c-46eb-a0b7-026da5c5932a.binning_data.json,62850050,2025-01-05 20:57:00.951,2024-12-10 15:20:03.382,7,2,3sHRV5oxWU,com.sec.android.app.shealth,cfe33beb-697c-46eb-a0b7-026da5c5932a,1733788800000,
62850050,143f95e4-a1c4-4720-a41d-304eb5043b30.binning_data.json,62850050,2025-01-05 20:57:01.004,2024-12-11 16:06:57.471,6,2,3sHRV5oxWU,com.sec.android.app.shealth,143f95e4-a1c4-4720-a41d-304eb5043b30,1733875200000,
62850050,8ed164ab-6d1b-4009-accc-d881ff1f25ef.binning_data.json,62850050,2025-01-05 20:57:01.087,2024-12-09 17:18:11.498,3,2,3sHRV5oxWU,com.sec.android.app.shealth,8ed164ab-6d1b-4009-accc-d881ff1f25ef,1733702400000,
62850050,7e9beac8-3f3d-4f70-a769-258a32d73fa9.binning_data.json,62850050,2025-01-05 20:57:01.172,2024-12-12 15:22:40.375,5,2,3sHRV5oxWU,com.sec.android.app.shealth,7e9beac8-3f3d-4f70-a769-258a32d73fa9,1733961600000,
62850050,b4ea27d5-cc30-425b-9130-02f0cd37124b.binning_data.json,62850050,2025-01-09 15:17:12.004,2024-12-16 17:52:14.158,4,2,3sHRV5oxWU,com.sec.android.app.shealth,b4ea27d5-cc30-425b-9130-02f0cd37124b,1734307200000,
62850050,4bf97dcd-216c-4036-8a23-5c3c13465414.binning_data.json,62850050,2025-01-09 15:17:11.951,2024-12-15 23:01:13.610,6,2,3sHRV5oxWU,com.sec.android.app.shealth,4bf97dcd-216c-4036-8a23-5c3c13465414,1734220800000,
62850050,cc4adaff-8e76-4504-9b81-fd78f5e474c3.binning_data.json,62850050,2025-01-09 15:17:12.086,2024-12-14 20:55:00.429,7,2,3sHRV5oxWU,com.sec.android.app.shealth,cc4adaff-8e76-4504-9b81-fd78f5e474c3,1734134400000,
62850050,e4bafc33-7176-4f20-9642-3bfbbc40282f.binning_data.json,62850050,2025-01-13 10:02:07.586,2024-12-17 19:57:05.974,2,2,3sHRV5oxWU,com.sec.android.app.shealth,e4bafc33-7176-4f20-9642-3bfbbc40282f,1734393600000,
62850050,408b17de-6909-4791-be29-f998a7760ac3.binning_data.json,62900750,2025-01-14 19:51:19.290,2024-12-18 18:38:59.535,4,2,3sHRV5oxWU,com.sec.android.app.shealth,408b17de-6909-4791-be29-f998a7760ac3,1734480000000,
62850050,e36a8bcd-d26f-40ec-80f8-659d029c3f43.binning_data.json,62900750,2025-01-14 19:51:19.330,2024-12-23 17:04:15.372,20,2,3sHRV5oxWU,com.sec.android.app.shealth,e36a8bcd-d26f-40ec-80f8-659d029c3f43,1734912000000,
62850050,2ef97e6e-e0d8-47aa-945a-6cf92218e719.binning_data.json,62900750,2025-01-14 19:51:19.457,2024-12-21 04:26:21.087,4,2,3sHRV5oxWU,com.sec.android.app.shealth,2ef97e6e-e0d8-47aa-945a-6cf92218e719,1734652800000,
62850050,15007c64-b9b6-42fb-9ce2-c7eb880e0182.binning_data.json,62900750,2025-01-14 19:51:19.809,2024-12-23 06:15:13.329,2,2,3sHRV5oxWU,com.sec.android.app.shealth,15007c64-b9b6-42fb-9ce2-c7eb880e0182,1734825600000,
62850050,156928f5-8b8c-494d-ba67-19626d9b9953.binning_data.json,62900750,2025-01-14 19:51:19.567,2024-12-21 22:54:29.105,16,2,3sHRV5oxWU,com.sec.android.app.shealth,156928f5-8b8c-494d-ba67-19626d9b9953,1734739200000,
62850050,fd2a0577-7da2-4fc7-9499-fb5d47b1a757.binning_data.json,62900750,2025-01-14 19:51:19.780,2024-12-19 15:35:36.340,12,2,3sHRV5oxWU,com.sec.android.app.shealth,fd2a0577-7da2-4fc7-9499-fb5d47b1a757,1734566400000,
62850050,a1989f2e-4f17-48a5-bc4f-8a5e36d1743f.binning_data.json,62900750,2025-01-21 04:35:55.420,2024-12-24 16:21:55.057,16,2,3sHRV5oxWU,com.sec.android.app.shealth,a1989f2e-4f17-48a5-bc4f-8a5e36d1743f,1734998400000,
62850050,2ea1d4bc-0faa-4ab7-8ef1-9a34f982f739.binning_data.json,62900750,2025-01-25 06:20:38.730,2024-12-28 23:51:01.366,2,2,3sHRV5oxWU,com.sec.android.app.shealth,2ea1d4bc-0faa-4ab7-8ef1-9a34f982f739,1735344000000,
62850050,9c059e82-2ee1-4718-84ba-98e4fc0b0b97.binning_data.json,62900750,2025-01-25 06:20:39.784,2025-01-01 02:10:09.439,6,2,3sHRV5oxWU,com.sec.android.app.shealth,9c059e82-2ee1-4718-84ba-98e4fc0b0b97,1735603200000,
62850050,bc78c667-bacb-41f2-aca1-f5530902de67.binning_data.json,62900750,2025-01-28 20:02:33.583,2025-01-05 20:57:01.021,2,2,3sHRV5oxWU,com.sec.android.app.shealth,bc78c667-bacb-41f2-aca1-f5530902de67,1736035200000,
62850050,77fb2019-9eb1-4c75-8631-87a9ebe7c9f6.binning_data.json,62900750,2025-01-28 20:02:33.917,2025-01-01 09:58:21.003,6,2,3sHRV5oxWU,com.sec.android.app.shealth,77fb2019-9eb1-4c75-8631-87a9ebe7c9f6,1735689600000,
62850050,fd9b34c7-c1c0-4ca5-9edf-81d1be1565e5.binning_data.json,62900750,2025-02-04 17:38:09.375,2025-01-09 15:17:11.913,13,2,3sHRV5oxWU,com.sec.android.app.shealth,fd9b34c7-c1c0-4ca5-9edf-81d1be1565e5,1736380800000,
62850050,3ed12009-054c-4530-9f6d-67a02b3634bb.binning_data.json,62900750,2025-02-07 06:15:03.663,2025-01-10 21:19:20.086,5,2,3sHRV5oxWU,com.sec.android.app.shealth,3ed12009-054c-4530-9f6d-67a02b3634bb,1736467200000,
62850050,00042adf-d98f-4717-a5d9-17f095682624.binning_data.json,62900750,2025-02-07 06:15:03.806,2025-01-13 10:02:07.461,1,2,3sHRV5oxWU,com.sec.android.app.shealth,00042adf-d98f-4717-a5d9-17f095682624,1736640000000,
62900750,d1474e81-c6ee-4c16-a1ea-fa485abf3349.binning_data.json,62900750,2025-02-11 00:42:16.026,2025-01-15 20:00:22.014,8,2,3sHRV5oxWU,com.sec.android.app.shealth,d1474e81-c6ee-4c16-a1ea-fa485abf3349,1736899200000,
62900750,19f78c15-67ee-4bdc-9eb6-ee69feed2499.binning_data.json,62900750,2025-02-11 00:42:15.844,2025-01-14 19:51:19.368,5,2,3sHRV5oxWU,com.sec.android.app.shealth,19f78c15-67ee-4bdc-9eb6-ee69feed2499,1736812800000,
62900750,f7abe7a3-4352-446a-b269-960434759cd3.binning_data.json,62900750,2025-02-11 00:42:15.886,2025-01-24 22:19:02.609,9,2,3sHRV5oxWU,com.sec.android.app.shealth,f7abe7a3-4352-446a-b269-960434759cd3,1737676800000,
62900750,ba333363-b2fb-444e-bec1-554bead0e764.binning_data.json,62900750,2025-02-11 00:42:16.257,2025-01-24 00:45:22.645,2,2,3sHRV5oxWU,com.sec.android.app.shealth,ba333363-b2fb-444e-bec1-554bead0e764,1737590400000,
62900750,db18c7d2-10d2-4c6e-8d83-f6b33a3a6907.binning_data.json,62900750,2025-02-11 00:42:16.120,2025-01-27 20:10:30.067,1,2,3sHRV5oxWU,com.sec.android.app.shealth,db18c7d2-10d2-4c6e-8d83-f6b33a3a6907,1737936000000,
62900750,fc58c90b-0f28-4dd7-ab0a-e61451c0aeba.binning_data.json,62900750,2025-02-11 00:42:16.152,2025-01-23 00:56:53.465,1,2,3sHRV5oxWU,com.sec.android.app.shealth,fc58c90b-0f28-4dd7-ab0a-e61451c0aeba,1737504000000,
62900750,90d4ab26-debe-4142-932e-adaa41e5da35.binning_data.json,62900750,2025-02-11 00:42:15.975,2025-01-25 16:55:29.857,26,2,3sHRV5oxWU,com.sec.android.app.shealth,90d4ab26-debe-4142-932e-adaa41e5da35,1737763200000,
62900750,6d29ff74-e8bb-433e-991e-ae29645b84cc.binning_data.json,62900750,2025-02-11 00:42:16.344,2025-01-21 20:27:41.308,4,2,3sHRV5oxWU,com.sec.android.app.shealth,6d29ff74-e8bb-433e-991e-ae29645b84cc,1737417600000,
62900750,34f8af3f-16cd-4d42-86fc-3c723f6ee9fb.binning_data.json,62900750,2025-02-11 00:42:16.009,2025-01-20 21:32:00.900,6,2,3sHRV5oxWU,com.sec.android.app.shealth,34f8af3f-16cd-4d42-86fc-3c723f6ee9fb,1737331200000,
62900750,00938f5f-83d0-4b46-9908-bc142446e23d.binning_data.json,62900750,2025-02-11 00:42:16.174,2025-01-17 21:35:38.196,4,2,3sHRV5oxWU,com.sec.android.app.shealth,00938f5f-83d0-4b46-9908-bc142446e23d,1737072000000,
62900750,7cceae08-aa3c-48fb-84d3-56bb5e5a15c4.binning_data.json,62900750,2025-02-11 00:42:16.235,2025-01-28 20:02:33.737,1,2,3sHRV5oxWU,com.sec.android.app.shealth,7cceae08-aa3c-48fb-84d3-56bb5e5a15c4,1738022400000,
62900750,b8c6d95e-76c6-46c1-9195-4d5ebbdbd1b3.binning_data.json,62900750,2025-02-11 00:42:16.325,2025-01-26 23:18:00.340,1,2,3sHRV5oxWU,com.sec.android.app.shealth,b8c6d95e-76c6-46c1-9195-4d5ebbdbd1b3,1737849600000,
62900750,51379ca1-95f9-4df1-b60c-9d85c1dc55f8.binning_data.json,62900750,2025-02-11 00:42:16.391,2025-01-17 10:09:52.047,3,2,3sHRV5oxWU,com.sec.android.app.shealth,51379ca1-95f9-4df1-b60c-9d85c1dc55f8,1736985600000,
62900750,5cb4949c-3784-4d3b-b324-7a97fa290b28.binning_data.json,62930070,2025-02-26 20:22:48.130,2025-02-07 18:17:46.605,3,2,u104vMWe/c,com.sec.android.app.shealth,5cb4949c-3784-4d3b-b324-7a97fa290b28,1738886400000,
62900750,986b8e04-4380-41e3-9520-7f53b279e129.binning_data.json,62930070,2025-02-26 20:22:48.173,2025-02-11 01:32:00.175,2,2,u104vMWe/c,com.sec.android.app.shealth,986b8e04-4380-41e3-9520-7f53b279e129,1739145600000,
62930070,ccccb65e-5395-4e1a-ab8c-8048935bbfa4.binning_data.json,62930070,2025-02-26 20:22:48.199,2025-02-26 20:22:48.199,3,2,u104vMWe/c,com.sec.android.app.shealth,ccccb65e-5395-4e1a-ab8c-8048935bbfa4,1739491200000,
62900750,702ef96e-1305-4926-aafc-40dccc99e409.binning_data.json,62930070,2025-02-26 20:22:48.253,2025-01-30 15:57:15.889,1,2,u104vMWe/c,com.sec.android.app.shealth,702ef96e-1305-4926-aafc-40dccc99e409,1738195200000,
62900750,5edb7834-8bcb-46f3-97ac-05cc7ab127d0.binning_data.json,62930070,2025-02-26 20:22:48.304,2025-02-05 02:37:27.960,1,2,u104vMWe/c,com.sec.android.app.shealth,5edb7834-8bcb-46f3-97ac-05cc7ab127d0,1738627200000,
62900750,ce62e78d-6c3a-4eb1-80b2-75e43f5f6737.binning_data.json,62930070,2025-02-26 20:22:48.421,2025-01-31 16:06:54.454,2,2,u104vMWe/c,com.sec.android.app.shealth,ce62e78d-6c3a-4eb1-80b2-75e43f5f6737,1738281600000,
62900750,b50b654f-69c6-4544-88e4-34ada05c15ba.binning_data.json,62930070,2025-02-26 20:22:48.326,2025-02-04 17:38:09.658,4,2,u104vMWe/c,com.sec.android.app.shealth,b50b654f-69c6-4544-88e4-34ada05c15ba,1738368000000,
62900750,0e128889-885c-4c6f-b8ae-8d3389f007e9.binning_data.json,62930070,2025-02-26 20:22:48.365,2025-02-06 20:08:09.958,10,2,u104vMWe/c,com.sec.android.app.shealth,0e128889-885c-4c6f-b8ae-8d3389f007e9,1738800000000,
62900750,cf871275-05aa-4fa4-9630-ef874128c0c8.binning_data.json,62930070,2025-02-26 20:22:48.393,2025-02-11 19:17:00.206,6,2,u104vMWe/c,com.sec.android.app.shealth,cf871275-05aa-4fa4-9630-ef874128c0c8,1739232000000,
62900750,13c878a8-9571-4c51-ac99-a96bb59b0780.binning_data.json,62930070,2025-02-26 20:22:48.508,2025-02-13 16:05:07.946,5,2,u104vMWe/c,com.sec.android.app.shealth,13c878a8-9571-4c51-ac99-a96bb59b0780,1739404800000,
62900750,dea84a19-f636-4bd4-8e90-3b2ebc246849.binning_data.json,62930070,2025-02-26 20:22:48.467,2025-02-05 23:23:37.665,1,2,u104vMWe/c,com.sec.android.app.shealth,dea84a19-f636-4bd4-8e90-3b2ebc246849,1738713600000,
63030110,ff7b7cfe-34d8-41e5-adb2-08d25a9b50df.binning_data.json,63030110,2025-09-21 16:55:58.275,2025-08-29 16:50:50.951,1,2,u104vMWe/c,com.sec.android.app.shealth,ff7b7cfe-34d8-41e5-adb2-08d25a9b50df,1756166400000,
63030110,ffa47dd0-bf1c-4606-952d-dc47c5684522.binning_data.json,63030110,2025-09-21 16:55:58.303,2025-08-29 16:50:50.802,1,2,u104vMWe/c,com.sec.android.app.shealth,ffa47dd0-bf1c-4606-952d-dc47c5684522,1756080000000,
63030110,22fc4e0d-7a41-4eed-824d-a5fe6d8a27f2.binning_data.json,63030110,2025-10-01 18:07:07.109,2025-10-01 13:55:42.197,1,2,u104vMWe/c,com.sec.android.app.shealth,22fc4e0d-7a41-4eed-824d-a5fe6d8a27f2,1758931200000,
